offering_id,name,hotel_class,region_id,type,region,locality
225117,Days Inn South Fort Worth,1.5,55857,hotel,TX,Fort Worth
98853,Knights Inn,2.0,55857,hotel,TX,Fort Worth
284866,Days Inn Fort Worth/Stockyards,2.0,55857,hotel,TX,Fort Worth
109215,Ambassador Suites,,55857,hotel,TX,Fort Worth
109143,Holiday Inn Express Hotel & Suites Fort Worth West,2.5,55857,hotel,TX,Fort Worth
98836,Days Inn Fort Worth West,2.0,55857,hotel,TX,Fort Worth
109214,Knights Inn Fort Worth,2.0,55857,hotel,TX,Fort Worth
244413,Motel 6 Ft. Worth West,,55857,hotel,TX,Fort Worth
98847,Park Central Hotel,2.0,55857,hotel,TX,Fort Worth
73543,American Inn,,55857,hotel,TX,Fort Worth
73572,Hotel Trinity InnSuites Fort Worth / DFW,3.0,55857,hotel,TX,Fort Worth
109201,Courtyard by Marriott Fort Worth Fossil Creek,3.0,55857,hotel,TX,Fort Worth
73560,BEST WESTERN Inn Fort Worth,2.5,55857,hotel,TX,Fort Worth
122709,American Airlines Training and Conference Center,,55857,hotel,TX,Fort Worth
224284,Quality Inn Fort Worth,2.0,55857,hotel,TX,Fort Worth
294848,Courtyard by Marriott Fort Worth West/Lands End,3.0,55857,hotel,TX,Fort Worth
225119,Microtel Inn & Suites by Wyndham Fort Worth South,2.0,55857,hotel,TX,Fort Worth
98841,Fort Worth South,3.5,55857,hotel,TX,Fort Worth
109116,Extended Stay Deluxe - Fort Worth - City View,2.5,55857,hotel,TX,Fort Worth
109175,Extended Stay America - Fort Worth - City View,2.0,55857,hotel,TX,Fort Worth
109093,Residence Inn Fort Worth University Drive/River Plaza,3.0,55857,hotel,TX,Fort Worth
570264,Holiday Inn Express Suites Lake Worth NW Loop 820,2.5,55857,hotel,TX,Fort Worth
109100,La Quinta Inn & Suites Fort Worth Southwest,2.5,55857,hotel,TX,Fort Worth
1027019,Holiday Inn Fort Worth North-Fossil Creek,3.0,55857,hotel,TX,Fort Worth
109156,Hilton Garden Inn Fort Worth North,3.0,55857,hotel,TX,Fort Worth
124453,Comfort Suites North,2.5,55857,hotel,TX,Fort Worth
1101250,Hampton Inn & Suites Ft. Worth Burleson,2.5,55857,hotel,TX,Fort Worth
268223,Microtel Inn & Suites by Wyndham Ft. Worth North/At Fossil Creek,2.0,55857,hotel,TX,Fort Worth
225116,Country Inn & Suites Fort Worth,2.5,55857,hotel,TX,Fort Worth
672597,Holiday Inn Express Fort Worth I-35 Western Center,2.5,55857,hotel,TX,Fort Worth
320560,Springhill Suites Fort Worth University,3.0,55857,hotel,TX,Fort Worth
241640,Super 8 Fort Worth North,2.0,55857,hotel,TX,Fort Worth
109174,Fairfield Inn Fort Worth Fossil Creek,2.5,55857,hotel,TX,Fort Worth
109104,Hyatt Place Fort Worth Cityview,3.0,55857,hotel,TX,Fort Worth
676564,Hampton Inn & Suites Fort Worth-West/I-30,2.5,55857,hotel,TX,Fort Worth
98856,Renaissance Worthington Hotel Fort Worth,4.0,55857,hotel,TX,Fort Worth
543350,Residence Inn Fort Worth Cultural District,,55857,hotel,TX,Fort Worth
98849,Hilton Fort Worth,3.5,55857,hotel,TX,Fort Worth
223889,DFW Airport Marriott South,3.5,55857,hotel,TX,Fort Worth
224286,Homewood Suites by Hilton Ft. Worth-North at Fossil Creek,3.0,55857,hotel,TX,Fort Worth
225120,Marriott Hotel & Golf Club at Champions Circle,3.5,55857,hotel,TX,Fort Worth
223890,Residence Inn Fort Worth Alliance/Airport,3.0,55857,hotel,TX,Fort Worth
2306647,Hilton Garden Inn Fort Worth Alliance Airport,3.0,55857,hotel,TX,Fort Worth
224285,Hampton Inn and Suites North Fort Worth - Alliance Airport,2.5,55857,hotel,TX,Fort Worth
676704,Candlewood Suites DFW South,2.0,55857,hotel,TX,Fort Worth
1515540,Comfort Suites Fort Worth,2.5,55857,hotel,TX,Fort Worth
109101,La Quinta Inn & Suites Fort Worth North,2.5,55857,hotel,TX,Fort Worth
2151620,Homewood Suites Fort Worth West at Cityview,3.0,55857,hotel,TX,Fort Worth
1382903,Courtyard Fort Worth West at Cityview,3.0,55857,hotel,TX,Fort Worth
109228,Candlewood Suites - Fort Worth/Fossil Creek,2.0,55857,hotel,TX,Fort Worth
109173,Fairfield Inn & Suites Fort Worth University Drive,2.5,55857,hotel,TX,Fort Worth
189078,The Ashton Hotel,4.0,55857,hotel,TX,Fort Worth
114952,Stockyards Hotel,3.5,55857,hotel,TX,Fort Worth
109150,Holiday Inn Express Hotel & Suites Fort Worth (I-20),2.5,55857,hotel,TX,Fort Worth
574782,Hyatt Place Ft. Worth Historic Stockyards,3.0,55857,hotel,TX,Fort Worth
483873,Holiday Inn Express Hotel & Suites Fort Worth Downtown,2.5,55857,hotel,TX,Fort Worth
1846740,TownePlace Suites Fort Worth Downtown,,55857,hotel,TX,Fort Worth
777199,Omni Fort Worth Hotel,4.0,55857,hotel,TX,Fort Worth
1137002,Hampton Inn & Suites Fort Worth Fossil Creek,2.5,55857,hotel,TX,Fort Worth
647565,Embassy Suites Fort Worth Downtown,3.5,55857,hotel,TX,Fort Worth
1526953,"La Quinta Inn & Suites Ft. Worth - Forest Hill, TX",2.5,55857,hotel,TX,Fort Worth
1852898,Comfort Inn,2.0,55857,hotel,TX,Fort Worth
249793,BEST WESTERN Fort Worth Inn & Suites,3.0,55857,hotel,TX,Fort Worth
1465151,Staybridge Suites West Fort Worth,3.0,55857,hotel,TX,Fort Worth
2533205,Hilton Garden Inn Fort Worth Medical Center,3.0,55857,hotel,TX,Fort Worth
1027025,Holiday Inn Dallas DFW Airport - South,3.0,55857,hotel,TX,Fort Worth
123896,Hilton Garden Inn Columbus-University Area,3.0,50226,hotel,OH,Columbus
95288,Sheraton Suites Columbus,3.5,50226,hotel,OH,Columbus
1546086,Holiday Inn Express Hotel & Suites Columbus University Area - OSU,2.5,50226,hotel,OH,Columbus
223728,Extended Stay Deluxe - Columbus - Polaris,2.5,50226,hotel,OH,Columbus
95253,Hyatt Regency Columbus,3.5,50226,hotel,OH,Columbus
223755,Country Inn & Suites Columbus Airport East,2.5,50226,hotel,OH,Columbus
95284,Red Roof Inn Columbus Ohio State University,2.0,50226,hotel,OH,Columbus
223509,Holiday Inn Express & Suites Columbus Southeast,2.5,50226,hotel,OH,Columbus
217654,DoubleTree Suites by Hilton Hotel Columbus Downtown,3.0,50226,hotel,OH,Columbus
217653,"Hawthorn Suites by Wyndham Columbus, Keim Circle",2.5,50226,hotel,OH,Columbus
612540,BEST WESTERN PLUS Port Columbus,2.5,50226,hotel,OH,Columbus
95241,Motel 6 Columbus,,50226,hotel,OH,Columbus
122230,Ramada Plaza Hotel & Conference Center,2.5,50226,hotel,OH,Columbus
101657,Extended Stay America - Columbus - Worthington,2.0,50226,hotel,OH,Columbus
223749,Hampton Inn Columbus Hamilton,2.5,50226,hotel,OH,Columbus
223753,Country Inn & Suites Columbus-West,2.5,50226,hotel,OH,Columbus
101661,Courtyard by Marriott Columbus Airport,3.0,50226,hotel,OH,Columbus
223730,TownePlace Suites Columbus Worthington,2.0,50226,hotel,OH,Columbus
95285,Hawthorn Suites by Wyndham Airport Columbus East,2.5,50226,hotel,OH,Columbus
101647,Extended Stay America - Columbus - East,2.0,50226,hotel,OH,Columbus
223732,InTown Suites Columbus / Dublin,,50226,hotel,OH,Columbus
101660,Econo Lodge Brice Road,,50226,hotel,OH,Columbus
240082,Motel 6 Columbus Worthington,,50226,hotel,OH,Columbus
90214,Rodeway Inn North,1.5,50226,hotel,OH,Columbus
101649,Columbus Inn & Suites,,50226,hotel,OH,Columbus
95264,Days Inn Columbus North,2.0,50226,hotel,OH,Columbus
101665,Knights Inn Downtown Columbus,1.5,50226,hotel,OH,Columbus
223767,Americas Best Value Inn - Columbus / North,1.5,50226,hotel,OH,Columbus
95236,North Suites,,50226,hotel,OH,Columbus
101757,Clarion Hotel & Suites Conference Center,2.5,50226,hotel,OH,Columbus
223762,Americas Best Value Inn Columbus Airport,2.5,50226,hotel,OH,Columbus
223772,Extended Stay America - Columbus - North,2.0,50226,hotel,OH,Columbus
240078,Motel 6 Columbus East,,50226,hotel,OH,Columbus
95275,University Plaza Hotel and Conference Center,2.0,50226,hotel,OH,Columbus
95242,Baymont Inn Columbus North,2.5,50226,hotel,OH,Columbus
75212,BEST WESTERN PLUS Columbus North,3.0,50226,hotel,OH,Columbus
101643,Wingate by Wyndham Columbus,2.5,50226,hotel,OH,Columbus
114725,German Village Inn,1.5,50226,hotel,OH,Columbus
95263,Ramada Inn East Airport,2.5,50226,hotel,OH,Columbus
223766,Varsity Inn,2.0,50226,hotel,OH,Columbus
223759,Country Inn & Suites Columbus - North,2.5,50226,hotel,OH,Columbus
101653,Fort Rapids Indoor Waterpark Resort,3.5,50226,hotel,OH,Columbus
223737,Residence Inn Columbus Worthington,3.0,50226,hotel,OH,Columbus
90216,East Suites Hotel Columbus,2.0,50226,hotel,OH,Columbus
95235,Days Inn Columbus Fairgrounds,2.0,50226,hotel,OH,Columbus
223765,Varsity Inn OSU North,2.0,50226,hotel,OH,Columbus
101640,Hampton Inn Columbus West,2.5,50226,hotel,OH,Columbus
101639,Red Roof Inn Columbus - Ohio State Fairgrounds,2.5,50226,hotel,OH,Columbus
223756,Country Inn & Suites Columbus Airport,2.5,50226,hotel,OH,Columbus
123898,Super 8 Motel Columbus,2.0,50226,hotel,OH,Columbus
101659,Extended Stay America - Columbus - Easton,2.0,50226,hotel,OH,Columbus
101651,Red Roof Inn & Suites Columbus - W. Broad,2.5,50226,hotel,OH,Columbus
101641,Hampton Inn Columbus Airport,2.5,50226,hotel,OH,Columbus
101646,TownePlace Suites Columbus Airport Gahanna,2.0,50226,hotel,OH,Columbus
101636,Comfort Suites Airport,,50226,hotel,OH,Columbus
95261,Holiday Inn Columbus Downtown Capital Square,3.0,50226,hotel,OH,Columbus
223775,Fairfield Inn & Suites Columbus OSU,2.5,50226,hotel,OH,Columbus
124435,Comfort Suites - Columbus / Keim Circle,2.5,50226,hotel,OH,Columbus
95286,"Hawthorn Suites by Wyndham Columbus, Zumstein Dr",2.5,50226,hotel,OH,Columbus
223760,Courtyard by Marriott Columbus Downtown,3.0,50226,hotel,OH,Columbus
95246,Courtyard by Marriott Columbus West,3.0,50226,hotel,OH,Columbus
626349,Candlewood Suites Polaris,2.0,50226,hotel,OH,Columbus
240076,BEST WESTERN PLUS Franklin Park Suites - Polaris,2.5,50226,hotel,OH,Columbus
249788,Holiday Inn Express Ohio State Fair/Expo Center,2.5,50226,hotel,OH,Columbus
95230,Courtyard by Marriott Columbus Worthington,3.0,50226,hotel,OH,Columbus
95252,Sheraton Columbus at Capitol Square Hotel,4.0,50226,hotel,OH,Columbus
896855,Hyatt Place Columbus/Worthington,3.0,50226,hotel,OH,Columbus
223742,Days Inn & Suites Worthington,2.5,50226,hotel,OH,Columbus
95258,Crowne Plaza Columbus North,3.5,50226,hotel,OH,Columbus
75221,Comfort Inn & Suites,2.5,50226,hotel,OH,Columbus
95250,Homewood Suites by Hilton Columbus / Worthington,3.0,50226,hotel,OH,Columbus
75206,BEST WESTERN Suites,2.5,50226,hotel,OH,Columbus
95289,Ramada Columbus North,2.0,50226,hotel,OH,Columbus
95277,Red Roof Inn Columbus West,2.0,50226,hotel,OH,Columbus
95249,Doubletree Hotel Columbus Worthington,3.5,50226,hotel,OH,Columbus
122229,Renaissance Columbus Downtown Hotel,4.0,50226,hotel,OH,Columbus
1238209,Holiday Inn Columbus-Hilliard,3.0,50226,hotel,OH,Columbus
223726,Super 8 Columbus West,2.0,50226,hotel,OH,Columbus
95293,The Westin Columbus,4.0,50226,hotel,OH,Columbus
250903,Hilton Garden Inn Columbus Airport,3.0,50226,hotel,OH,Columbus
223223,Staybridge Suites Columbus Airport,3.0,50226,hotel,OH,Columbus
281777,Comfort Suites - Columbus / Clara St,2.5,50226,hotel,OH,Columbus
675842,Hampton Inn & Suites Columbus-Easton,2.5,50226,hotel,OH,Columbus
95265,Columbus Airport Marriott,3.5,50226,hotel,OH,Columbus
95247,Crowne Plaza Columbus Downtown,3.5,50226,hotel,OH,Columbus
265892,Quality Inn & Suites,2.0,50226,hotel,OH,Columbus
122237,Red Roof Inn Columbus Downtown - Convention Center,2.0,50226,hotel,OH,Columbus
1382787,Fairfield Inn and Suites by Marriott Columbus West,2.5,50226,hotel,OH,Columbus
95269,Comfort Inn North,2.5,50226,hotel,OH,Columbus
95238,Embassy Suites Hotel Columbus,3.5,50226,hotel,OH,Columbus
268516,Baymont Inn and Suites Columbus at Rickenbacker,2.0,50226,hotel,OH,Columbus
223771,La Quinta Inn & Suites Columbus West - Hilliard,2.5,50226,hotel,OH,Columbus
223747,Homewood Suites by Hilton Columbus Airport,,50226,hotel,OH,Columbus
223739,Worthington Red Roof Inn,,50226,hotel,OH,Columbus
518306,Hilton Garden Inn Columbus/Polaris,3.0,50226,hotel,OH,Columbus
223748,Hilton Columbus at Easton,4.0,50226,hotel,OH,Columbus
223724,Comfort Inn North Polaris,2.0,50226,hotel,OH,Columbus
1479195,Four Points by Sheraton Columbus Ohio Airport,3.0,50226,hotel,OH,Columbus
3400639,Hilton Columbus Downtown,4.0,50226,hotel,OH,Columbus
223735,Residence Inn Columbus Easton,3.0,50226,hotel,OH,Columbus
2154314,SpringHill Suites Columbus OSU,3.0,50226,hotel,OH,Columbus
1200977,Cambria Suites,3.0,50226,hotel,OH,Columbus
258165,Drury Inn & Suites Columbus Convention Center,3.0,50226,hotel,OH,Columbus
278081,Courtyard Columbus Easton,3.0,50226,hotel,OH,Columbus
223750,Hampton Inn and Suites Columbus Downtown,2.5,50226,hotel,OH,Columbus
2151296,Holiday Inn Express & Suites Columbus-Polaris Parkway,2.5,50226,hotel,OH,Columbus
819653,Residence Inn Columbus Downtown,3.0,50226,hotel,OH,Columbus
1157336,Hilton Columbus/Polaris,3.5,50226,hotel,OH,Columbus
1804801,Hyatt Place Columbus/OSU,3.0,50226,hotel,OH,Columbus
878115,Hampton Inn & Suites Columbus Polaris,2.5,50226,hotel,OH,Columbus
1588429,Comfort Suites East Broad at 270,2.5,50226,hotel,OH,Columbus
1415082,Embassy Suites Columbus - Airport,3.5,50226,hotel,OH,Columbus
2351689,Comfort Inn & Suites I-10 Airport,2.5,60768,hotel,TX,El Paso
108945,Hampton Inn El Paso-Airport,2.5,60768,hotel,TX,El Paso
675767,Homewood Suites El Paso Airport,3.0,60768,hotel,TX,El Paso
1235675,Doubletree Hotel El Paso Downtown/City Center,3.5,60768,hotel,TX,El Paso
108948,Quality Inn & Suites El Paso,2.5,60768,hotel,TX,El Paso
240001,Courtyard by Marriott El Paso Airport,3.0,60768,hotel,TX,El Paso
225039,La Quinta Inn & Suites El Paso East,2.5,60768,hotel,TX,El Paso
73595,Super 8 El paso Airport,2.0,60768,hotel,TX,El Paso
1514287,SpringHill Suites El Paso,3.0,60768,hotel,TX,El Paso
281755,Residence Inn El Paso,3.0,60768,hotel,TX,El Paso
225031,Hyatt Place El Paso Airport,3.0,60768,hotel,TX,El Paso
501984,Ramada Suites El Paso,2.0,60768,hotel,TX,El Paso
98827,Holiday Inn Express El Paso - Central,2.5,60768,hotel,TX,El Paso
98819,El Paso Marriott,3.5,60768,hotel,TX,El Paso
98805,Wyndham El Paso Airport,3.0,60768,hotel,TX,El Paso
620239,Hilton Garden Inn El Paso,3.0,60768,hotel,TX,El Paso
108955,Days Inn El Paso,,60768,hotel,TX,El Paso
98809,Americas Best Value Inn,,60768,hotel,TX,El Paso
108958,Econo Lodge Inn & Suites,,60768,hotel,TX,El Paso
108953,Extended Stay America - El Paso - Airport,2.0,60768,hotel,TX,El Paso
108959,Comfort Inn Airport East,2.0,60768,hotel,TX,El Paso
108946,Studio Plus Deluxe Studios - El Paso - West,2.0,60768,hotel,TX,El Paso
98817,La Quinta Inn El Paso - Airport,2.5,60768,hotel,TX,El Paso
1631049,Artisan Hotel El Paso,,60768,hotel,TX,El Paso
244399,Motel 6 El Paso Central,,60768,hotel,TX,El Paso
98820,Mesa Inn,,60768,hotel,TX,El Paso
98800,Cliff Inn,,60768,hotel,TX,El Paso
225032,Travelodge La Hacienda Airport,2.0,60768,hotel,TX,El Paso
490892,Microtel Inn & Suites by Wyndham El Paso West,2.0,60768,hotel,TX,El Paso
108957,Comfort Suites,2.5,60768,hotel,TX,El Paso
277881,Microtel Inn & Suites by Wyndham El Paso East,2.0,60768,hotel,TX,El Paso
141894,Days Inn El Paso East,2.0,60768,hotel,TX,El Paso
73589,BEST WESTERN Sunland Park Inn,,60768,hotel,TX,El Paso
108944,Chase Suite Hotel El Paso,2.5,60768,hotel,TX,El Paso
98798,Camino Real El Paso,3.5,60768,hotel,TX,El Paso
98825,Quality Inn Airport,,60768,hotel,TX,El Paso
98815,La Quinta Inn El Paso Lomaland,2.5,60768,hotel,TX,El Paso
108956,El Paso West Travelodge,2.0,60768,hotel,TX,El Paso
288559,The Gardner Hotel & El Paso Hostel,,60768,hotel,TX,El Paso
98804,Motel 6 El Paso-Airport-Fort Bliss,2.0,60768,hotel,TX,El Paso
98802,La Quinta Inn El Paso Cielo Vista,2.5,60768,hotel,TX,El Paso
240621,Americas Best Value Inn - El Paso / Medical Center,,60768,hotel,TX,El Paso
225041,Hawthorn Suites by Wyndham - El Paso,2.5,60768,hotel,TX,El Paso
635070,Holiday Inn Express Hotel & Suites I-10 East,2.5,60768,hotel,TX,El Paso
225038,La Quinta Inn & Suites El Paso Bartlett,2.5,60768,hotel,TX,El Paso
98818,La Quinta Inn El Paso West,2.5,60768,hotel,TX,El Paso
98812,Holiday Inn El Paso-Airport I-10,3.0,60768,hotel,TX,El Paso
652847,Wingate by Wyndham El Paso,3.0,60768,hotel,TX,El Paso
225033,Microtel Inn & Suites by Wyndham El Paso Airport,2.0,60768,hotel,TX,El Paso
225035,Red Roof Inn - El Paso West,2.0,60768,hotel,TX,El Paso
1479831,Fairfield Inn & Suites El Paso,2.5,60768,hotel,TX,El Paso
98810,Holiday Inn El Paso-Sunland & I-10 W.,3.0,60768,hotel,TX,El Paso
98821,Radisson Hotel El Paso Airport,3.5,60768,hotel,TX,El Paso
850464,GuestHouse International Suites El Paso,2.5,60768,hotel,TX,El Paso
1878688,Holiday Inn Express & Suites El Paso Airport Area,2.5,60768,hotel,TX,El Paso
1465226,Holiday Inn Express Hotel & Suites El Paso,2.5,60768,hotel,TX,El Paso
1485688,Hampton Inn & Suites El Paso West,2.5,60768,hotel,TX,El Paso
108947,Sleep Inn University,2.0,60768,hotel,TX,El Paso
225034,Red Roof Inn - El Paso East,2.0,60768,hotel,TX,El Paso
1961981,Candlewood Suites El Paso North,2.0,60768,hotel,TX,El Paso
2145772,Staybridge Suites El Paso Airport Area,3.0,60768,hotel,TX,El Paso
775880,River Inn of Harbor Town,4.5,55197,hotel,TN,Memphis
105275,Four Points by Sheraton Memphis East,3.0,55197,hotel,TN,Memphis
645386,The Westin Memphis Beale Street,4.0,55197,hotel,TN,Memphis
98031,La Quinta Inn & Suites Memphis Airport Graceland,2.5,55197,hotel,TN,Memphis
249713,Holiday Inn Univ of Memphis,3.0,55197,hotel,TN,Memphis
223752,Days Inn Memphis at Graceland,2.0,55197,hotel,TN,Memphis
105151,La Quinta Inn & Suites Memphis Primacy Parkway,2.5,55197,hotel,TN,Memphis
105236,BEST WESTERN Galleria Inn and Suites,2.5,55197,hotel,TN,Memphis
223886,SpringHill Suites Memphis Downtown,3.0,55197,hotel,TN,Memphis
111855,Embassy Suites Memphis,3.5,55197,hotel,TN,Memphis
105190,SpringHill Suites Memphis East / Galleria,3.0,55197,hotel,TN,Memphis
672520,Hyatt Place Memphis Primacy Parkway,3.0,55197,hotel,TN,Memphis
105192,Sleep Inn at Court Square,2.0,55197,hotel,TN,Memphis
225338,La Quinta Inn & Suites Memphis East-Sycamore View,2.5,55197,hotel,TN,Memphis
1676324,Courtyard Marriott Downtown,3.0,55197,hotel,TN,Memphis
114850,The Peabody Memphis,4.0,55197,hotel,TN,Memphis
105281,Comfort Inn Downtown,2.5,55197,hotel,TN,Memphis
123037,Georgetown Inn,2.0,60878,hotel,WA,Seattle
123036,Hampton Inn & Suites Seattle Downtown,2.5,60878,hotel,WA,Seattle
100586,W Seattle,4.0,60878,hotel,WA,Seattle
100597,Doubletree by Hilton Seattle Airport,3.5,60878,hotel,WA,Seattle
72586,BEST WESTERN PLUS Executive Inn,3.0,60878,hotel,WA,Seattle
124264,Four Points by Sheraton Downtown Seattle Center,3.0,60878,hotel,WA,Seattle
100587,Hotel Max,3.5,60878,hotel,WA,Seattle
100505,Warwick Seattle Hotel,3.5,60878,hotel,WA,Seattle
100617,Hilton Seattle Airport & Conference Center,3.5,60878,hotel,WA,Seattle
1101223,Belltown Inn,2.0,60878,hotel,WA,Seattle
100554,Renaissance Seattle Hotel,4.0,60878,hotel,WA,Seattle
126402,BEST WESTERN Airport Executel,2.5,60878,hotel,WA,Seattle
115754,SpringHill Suites Seattle Downtown/South Lake Union,3.0,60878,hotel,WA,Seattle
100570,The Westin Seattle,4.0,60878,hotel,WA,Seattle
100610,Marriott Seattle Sea-Tac Airport,3.5,60878,hotel,WA,Seattle
290883,Panama Hotel,,60878,hotel,WA,Seattle
124269,Clarion Hotel Seattle Airport,2.5,60878,hotel,WA,Seattle
216847,Days Inn Seattle North,2.0,60878,hotel,WA,Seattle
122985,La Hacienda Motel,,60878,hotel,WA,Seattle
122994,Everspring Inn,,60878,hotel,WA,Seattle
100506,Hotel Seattle,2.0,60878,hotel,WA,Seattle
100584,Seattle Pacific Hotel,1.5,60878,hotel,WA,Seattle
100508,Kings Inn,1.5,60878,hotel,WA,Seattle
112434,Eighth Avenue Inn,,60878,hotel,WA,Seattle
100600,Econo Lodge SeaTac Airport,,60878,hotel,WA,Seattle
224860,Travelodge Sea-Tac Airport North,1.5,60878,hotel,WA,Seattle
1130160,Baroness Hotel,,60878,hotel,WA,Seattle
224833,Commodore Hotel,,60878,hotel,WA,Seattle
224835,Days Inn Town Center Hotel Seattle,2.0,60878,hotel,WA,Seattle
2095177,Columbus Motor Inn,,60878,hotel,WA,Seattle
243759,Motel 6 Seattle Sea-Tac Airport South,2.0,60878,hotel,WA,Seattle
72598,Comfort Inn & Suites Seattle,2.5,60878,hotel,WA,Seattle
123032,Marco Polo Motel,,60878,hotel,WA,Seattle
557193,Ramada Limited Tukwila/SeaTac,2.0,60878,hotel,WA,Seattle
124270,Days Inn South Seattle,2.0,60878,hotel,WA,Seattle
122998,The College Inn,1.0,60878,hotel,WA,Seattle
123029,Motel 6 Seattle South,,60878,hotel,WA,Seattle
244041,Motel 6 Seattle Airport,,60878,hotel,WA,Seattle
100577,Travelodge Seattle University,2.0,60878,hotel,WA,Seattle
100574,Travelodge Seattle by the Space Needle,2.0,60878,hotel,WA,Seattle
100547,Executive Hotel Pacific,3.0,60878,hotel,WA,Seattle
281526,Extended Stay America - Seattle - Northgate,2.0,60878,hotel,WA,Seattle
100561,Quality Inn & Suites Seattle,2.5,60878,hotel,WA,Seattle
223938,Courtyard by Marriott Seattle Downtown / Lake Union,3.0,60878,hotel,WA,Seattle
223217,Holiday Inn Express Hotel & Suites North Seattle - Shoreline,2.5,60878,hotel,WA,Seattle
124044,Hotel Nexus Seattle,2.5,60878,hotel,WA,Seattle
217798,Red Roof Inn Seattle Airport - SEATAC,2.0,60878,hotel,WA,Seattle
100537,Inn at Queen Anne,2.0,60878,hotel,WA,Seattle
100564,Sixth Avenue Inn,3.0,60878,hotel,WA,Seattle
100560,Hilton Seattle,3.0,60878,hotel,WA,Seattle
100538,Inn at Virginia Mason,2.5,60878,hotel,WA,Seattle
123004,Holiday Inn Express Seattle City Center,2.5,60878,hotel,WA,Seattle
123013,University Motel Suites,,60878,hotel,WA,Seattle
224843,La Quinta Inn & Suites Seattle Sea-Tac,2.5,60878,hotel,WA,Seattle
578306,Inn at El Gaucho,3.5,60878,hotel,WA,Seattle
100602,Embassy Suites Seattle - Tacoma International Airport,3.0,60878,hotel,WA,Seattle
100619,Radisson Hotel Seattle Airport,3.5,60878,hotel,WA,Seattle
217795,Coast Gateway Hotel,3.0,60878,hotel,WA,Seattle
223219,Holiday Inn Seattle,3.0,60878,hotel,WA,Seattle
72579,BEST WESTERN Loyal Inn,2.0,60878,hotel,WA,Seattle
258824,Mediterranean Inn,2.5,60878,hotel,WA,Seattle
275251,Red Lion Hotel on Fifth Avenue Seattle,3.5,60878,hotel,WA,Seattle
123003,Homewood Suites Seattle-Downtown,3.0,60878,hotel,WA,Seattle
268228,Marriott Waterfront Seattle,4.0,60878,hotel,WA,Seattle
100544,Moore Hotel,,60878,hotel,WA,Seattle
112437,Red Lion Hotel Seattle Airport,3.0,60878,hotel,WA,Seattle
124048,Hotel Five Seattle,2.5,60878,hotel,WA,Seattle
100527,Crowne Plaza Seattle Downtown Area,3.5,60878,hotel,WA,Seattle
100567,The Edgewater Hotel Seattle,4.0,60878,hotel,WA,Seattle
100562,Sheraton Seattle Hotel,4.0,60878,hotel,WA,Seattle
239892,Homewood Suites Seattle - Tacoma Airport / Tukwila,3.0,60878,hotel,WA,Seattle
100540,MarQueen Hotel,3.0,60878,hotel,WA,Seattle
123039,DoubleTree Suites by Hilton Hotel Seattle Airport - Southcenter,3.0,60878,hotel,WA,Seattle
100589,Roosevelt Hotel,3.5,60878,hotel,WA,Seattle
1724250,Courtyard Seattle Downtown/Pioneer Square,3.0,60878,hotel,WA,Seattle
582371,Silver Cloud Hotel Stadium,,60878,hotel,WA,Seattle
1174533,Homewood Suites Seattle Convention Center Pike Street,3.0,60878,hotel,WA,Seattle
224856,Residence Inn Seattle Downtown/Lake Union,,60878,hotel,WA,Seattle
115755,"Hotel Deca, Seattle",3.5,60878,hotel,WA,Seattle
281658,Silver Cloud Hotel - Broadway,,60878,hotel,WA,Seattle
100509,Ace Hotel,2.0,60878,hotel,WA,Seattle
217807,La Quinta Inn & Suites Seattle Downtown,2.5,60878,hotel,WA,Seattle
123021,Silver Cloud Inn - University,,60878,hotel,WA,Seattle
252350,Watertown Hotel Seattle,3.0,60878,hotel,WA,Seattle
100581,University Inn Seattle,2.5,60878,hotel,WA,Seattle
72572,BEST WESTERN PLUS Pioneer Square Hotel,3.5,60878,hotel,WA,Seattle
677260,The Arctic Club Seattle - a DoubleTree by Hilton Hotel,4.0,60878,hotel,WA,Seattle
1755673,Hyatt Place Seattle/Downtown,3.0,60878,hotel,WA,Seattle
123022,Silver Cloud Inn - Lake Union,,60878,hotel,WA,Seattle
100585,Hotel Vintage Park - a Kimpton Hotel,4.0,60878,hotel,WA,Seattle
1200603,Hyatt At Olive 8,4.0,60878,hotel,WA,Seattle
224783,Grand Hyatt Seattle,4.0,60878,hotel,WA,Seattle
112429,The Paramount Hotel,3.5,60878,hotel,WA,Seattle
281828,The Fairmont Olympic Seattle,5.0,60878,hotel,WA,Seattle
100504,Hotel Monaco Seattle - a Kimpton Hotel,4.0,60878,hotel,WA,Seattle
614244,Pan Pacific Seattle,4.0,60878,hotel,WA,Seattle
100565,Hotel Andra,4.0,60878,hotel,WA,Seattle
100542,Mayflower Park,3.5,60878,hotel,WA,Seattle
1723585,The Maxwell Hotel Seattle,3.0,60878,hotel,WA,Seattle
100569,The Sorrento Hotel,4.0,60878,hotel,WA,Seattle
112412,Alexis Hotel - a Kimpton Hotel,4.0,60878,hotel,WA,Seattle
1152288,Four Seasons Hotel Seattle,5.0,60878,hotel,WA,Seattle
613399,Hotel 1000,4.5,60878,hotel,WA,Seattle
1199588,Cedarbrook Lodge,3.5,60878,hotel,WA,Seattle
100507,Inn at the Market,4.0,60878,hotel,WA,Seattle
287606,Onyx Hotel - a Kimpton Hotel,4.0,60745,hotel,MA,Boston
